RegioNaam;VVD;Partij van de Arbeid;PVV;SP;CDA;Democraten 66;ChristenUnie;GROENLINKS;Staatkundig Gereformeerde Partij;Partij voor de Dieren;50PLUS;Piratenpartij;Partij voor Mens en Spirit;SOPN;Partij van de Toekomst;Democratisch Politiek Keerpunt DPK;Libertarische Partij;Nederland Lokaal;Liberaal Democratische Partij;Anti Europa Partij;Politieke Partij NXD
Westland;0.43775532505085485;0.12136240606559857;0.11682329405040096;0.041692584435889246;0.1310794680833179;0.053376594993527565;0.030143066086108637;0.010255030849150177;0.016071818838996017;0.014222550980952542;0.019972092866869524;0.0023872366894743037;0.0016307180202747003;0.0011095607148260847;0.0006892725652707496;0.0007228956172351765;0.0002857959416976279;0.00015130373383992065;0.00013449220785770726;0.00013449220785770726;0.0
Weststellingwerf;0.2564924445607379;0.3282527637862236;0.09478641983384575;0.09099234643815006;0.09871132334663439;0.0442859946359652;0.02263361025708118;0.016026689343886964;0.003990318571335121;0.01838163145156015;0.016026689343886964;0.002289527049126709;0.0024857722247661413;0.0013737162294760253;0.001308301170929548;0.0005887355269182966;0.0004579054098253418;0.0003924903512788644;0.0001308301170929548;0.0003924903512788644;0.0
Westvoorne;0.44372168660703915;0.18004413985364154;0.1213845975142293;0.05285166686026251;0.06748751306771983;0.057962597281914274;0.013009641073295388;0.010570333372052503;0.004413985364153793;0.021953769311185967;0.01997909164827506;0.0018585201533279127;0.0022069926820768963;0.0005807875479149727;0.00046463003833197816;0.0006969450574979672;0.00011615750958299454;0.00011615750958299454;0.0005807875479149727;0.0;0.0
Wierden;0.29272431111714403;0.13770870096375729;0.07777928600515814;0.06535903352789467;0.2246504683046016;0.04459074250033935;0.08673815664449572;0.008619519478756617;0.03250984118365685;0.007397855300665128;0.014931451065562644;0.0018324962671372336;0.0014252748744400705;0.0008823130175105199;0.0005429618569295507;0.0010859237138591013;0.0009501832496267137;0.0;0.0002036106963485815;6.787023211619383e-05;0.0
Wijchen;0.2757853079396488;0.23365487674169347;0.10924231181465908;0.14762140324841289;0.08974358974358974;0.07906669964547779;0.005647621403248413;0.017025311237529886;0.0007832467639541594;0.014675570945667408;0.019457498557177013;0.0025970813752164233;0.0012367054167697256;0.0007007997361695111;0.0007420232500618352;0.0007420232500618352;0.0007420232500618352;4.122351389232418e-05;0.0002473410833539451;0.0002473410833539451;0.0
Wijdemeren;0.4343839152289091;0.16913462844722185;0.07804646107865779;0.05434044287460943;0.08667300638500204;0.08653715527781551;0.017592718380654803;0.015826653987229995;0.007268034234479011;0.02248335823936965;0.01983426164923244;0.0023094688221709007;0.0019698410542045917;0.0012905855182719739;0.0008830321967124032;0.0006113299823393561;0.00033962776796630893;6.792555359326178e-05;0.00013585110718652356;0.0002717022143730471;0.0
Wijk bij Duurstede;0.3402135741417616;0.2004586827205619;0.10585537160467283;0.08392460402780764;0.07188418261305812;0.07883609259657422;0.024582527055113594;0.02372249695406006;0.02630258725722067;0.01877732387300222;0.017558947896509712;0.0026517594782484053;0.0019350677273704579;0.0005733534007023579;0.0010033684512291263;0.0008600301010535369;0.00028667670035117894;7.166917508779473e-05;0.00014333835017558947;0.0003583458754389737;0.0
Winsum;0.155188246097337;0.34550045913682276;0.047979797979797977;0.10560146923783287;0.11994949494949494;0.05624426078971533;0.08930211202938476;0.031221303948576674;0.009067952249770432;0.01997245179063361;0.011363636363636364;0.0027548209366391185;0.0027548209366391185;0.0010330578512396695;0.0006887052341597796;0.0003443526170798898;0.0003443526170798898;0.0003443526170798898;0.0;0.0003443526170798898;0.0
Winterswijk;0.271270484368386;0.3198887343532684;0.07153655439317894;0.1135030537582391;0.0917941585535466;0.06186128076434662;0.01662937654955554;0.013847735381266251;0.001935054725766463;0.013303501239644433;0.013968676301626655;0.0016931728850456552;0.001935054725766463;0.0015722319646852513;0.0010279978230634335;0.0006047046018020197;6.047046018020197e-05;0.0033863457700913104;6.047046018020197e-05;0.00012094092036040394;0.0
Woensdrecht;0.3122631760248019;0.1895452979676197;0.16207371684464347;0.11091973820186014;0.09292111608680675;0.05296245263520496;0.005683775404753703;0.009903548053737513;0.0012056493282810886;0.02040992077161557;0.03289700310024113;0.001722356183258698;0.0010334137099552187;0.0014640027557698931;0.000775060282466414;0.0013778849466069584;0.0001722356183258698;0.002497416465725112;8.61178091629349e-05;8.61178091629349e-05;0.0
Woerden;0.3317572892040977;0.18919096401365904;0.0764053060152351;0.05411084843708957;0.11524822695035461;0.08408852114525874;0.0515826109797741;0.020357236669293406;0.03562516417126346;0.016778303125820855;0.017139479905437353;0.0024954032046230626;0.0019043866561597059;0.0006895193065405832;0.0007223535592329919;0.00045967953769372207;0.0003611767796164959;0.0007551878119254005;0.00016417126346204361;0.00016417126346204361;0.0
Wormerland;0.2894709161670348;0.2733775113074577;0.08825076259598191;0.10865677921531502;0.06731881771326391;0.06805511728200274;0.016303776164931102;0.023982328810350267;0.002103713053539497;0.025454927947827916;0.02598085621121279;0.0025244556642473968;0.002840012622278321;0.001472599137477648;0.001577784790154623;0.001472599137477648;0.00042074261070789944;0.0003155569580309246;0.00010518565267697486;0.0003155569580309246;0.0
Woudenberg;0.2998522895125554;0.12165972874983215;0.06740969517926682;0.041224654223177115;0.10621726869880489;0.04767020276621458;0.08970055055727139;0.009399758291929636;0.19027796428091848;0.009936887337182758;0.011011145427689002;0.00255136296495233;0.0009399758291929637;0.001074258090506244;0.000268564522626561;0.000537129045253122;0.0001342822613132805;0.0;0.0001342822613132805;0.0;0.0
Woudrichem;0.26738513896766875;0.15110606920022687;0.0893930799773114;0.0760068065796937;0.14611457742484402;0.03709585933068633;0.14316505955757233;0.013386273397617696;0.04378899602949518;0.011571185479296654;0.015087918321043675;0.002495745887691435;0.0010209869540555871;0.0012478729438457174;0.0009075439591605219;0.00011344299489506523;0.00011344299489506523;0.0;0.0;0.0;0.0
Zaanstad;0.23984061741895749;0.3081438465502721;0.1196500622195407;0.10917958193496487;0.0504166823786719;0.06454491748054854;0.01527206908254459;0.022411604258581897;0.003594906796384982;0.027816534057342534;0.02795479970335734;0.003695463629850296;0.001759744585642998;0.0019105798358409693;0.0013072388350490842;0.0011186947723016202;0.0005782017924255566;0.00023882247948012116;0.00025139208366328547;0.0003142401045791068;0.0
Zaltbommel;0.2531833753474242;0.18673647469458987;0.08460991532544761;0.06929093142007627;0.08040850623747657;0.058431904854243426;0.06761036778488785;0.01738736991791093;0.14989334884622843;0.012281041949453817;0.013703057333074786;0.00206838601253959;0.0014866524465128304;0.0006463706289186219;0.0008402818175942085;0.0007110076918104842;0.00038782237735117316;0.00032318531445931094;0.0;0.0;0.0
Zandvoort;0.4195390577197634;0.19192331225780135;0.12186416479706302;0.05955537426065674;0.04334081174790944;0.07199673669182133;0.0041811136039159695;0.013257189475831124;0.0011217621864164798;0.0318172547419947;0.027432184376912094;0.0064246379767489295;0.0026514378951662245;0.002039567611666327;0.0008158270446665307;0.0010197838058331635;0.00030593514174994904;0.0004079135223332653;0.00020395676116663266;0.00010197838058331633;0.0
Zederik;0.25995068686157097;0.13702007749207468;0.06715979805095691;0.04508629799225079;0.16179405894094165;0.030057531994833863;0.12316543383820594;0.009158154279675942;0.13795937536691324;0.011976047904191617;0.011623811201127158;0.001526359046612657;0.0004696489374192791;0.0003522367030644593;0.0005870611717740989;0.0010567101091933778;0.00023482446870963955;0.0004696489374192791;0.00023482446870963955;0.00011741223435481978;0.0
Zeevang;0.4192546583850932;0.21350931677018634;0.0986024844720497;0.06547619047619048;0.04736024844720497;0.07298136645962733;0.008281573498964804;0.018374741200828156;0.0015527950310559005;0.024327122153209108;0.023809523809523808;0.002070393374741201;0.0007763975155279503;0.0007763975155279503;0.0002587991718426501;0.0012939958592132505;0.0012939958592132505;0.0;0.0;0.0;0.0
Zeewolde;0.39606325152363697;0.15203426124197003;0.09372426288914512;0.05723933454126173;0.08021742711250206;0.06168670729698567;0.08474715862296162;0.013671553286114314;0.018613078570252017;0.016801185966068194;0.015895239663976282;0.002470762642068852;0.002717838906275737;0.0015648163399769395;0.0007412287926206556;0.0009883050568275408;0.0004941525284137704;0.0;8.235875473562839e-05;0.0002470762642068852;0.0
Zeist;0.3167408074778985;0.226589334985078;0.07548285376428852;0.06610732586294274;0.06720536066219945;0.11166169266287516;0.03184300917844473;0.034630328284250236;0.019961709555718226;0.02353736133791317;0.014724928205416972;0.0027310096289205475;0.004673686581451658;0.001942676952531111;0.0005630947688495974;0.0005912495072920772;0.0002815473844247987;0.00011261895376991947;0.00039416633819471815;0.00022523790753983895;0.0
Zevenaar;0.26525542156203097;0.2712592515915325;0.09911495264220278;0.11867915739350965;0.10113348170384556;0.07121784586719114;0.0077118161585839244;0.017338647067957146;0.0007763573314010662;0.01614823249314218;0.023497748563738936;0.0027431292376171004;0.0019667719062160345;0.0008281144868278039;0.0006728430205475907;0.0007763573314010662;0.0002587857771336887;0.0;0.0005175715542673774;0.00010351431085347549;0.0
Zijpe;0.36622744199369806;0.22629619020338013;0.09238040676024062;0.07906044113434546;0.08550558579203667;0.06932111142938986;0.005729017473503294;0.01718705242050988;0.003294185047264394;0.02076768834144944;0.024205098825551417;0.0018619306788885707;0.0017187052420509883;0.0022916069894013177;0.0022916069894013177;0.0010025780578630766;0.00042967631051274706;0.0002864508736751647;0.0;0.00014322543683758235;0.0
Zoetermeer;0.29734327967543517;0.24881850833951344;0.13203623725806687;0.08359871453707339;0.05271270485247714;0.07494656022335645;0.02445869505154939;0.01651907109307973;0.010964242609315243;0.022408352600735797;0.02410970059183644;0.004493303668804257;0.0019776352717067285;0.0018176794776716253;0.001177856301531213;0.0013668949672090622;0.0006398231761404121;0.00014541435821373001;0.00021812153732059505;0.00024720440896334106;0.0
Zoeterwoude;0.3306804615996817;0.20652606446478314;0.09112614405093514;0.07162753680859531;0.11878233187425388;0.09490648627138878;0.008754476721050538;0.024074810982888977;0.008953442101074413;0.020891364902506964;0.01591723040191007;0.0031834460803820135;0.0009948269001193793;0.00019896538002387584;0.0007958615200955034;0.0009948269001193793;0.0003979307600477517;0.0009948269001193793;0.0;0.00019896538002387584;0.0
Zuidhorn;0.1726304765229534;0.2675859661371967;0.04686681794379473;0.08099144702391342;0.1378076453133182;0.06187816372839937;0.15412812009076626;0.027055332518764182;0.020684238086926165;0.014574969453656834;0.008203875021818817;0.0018327805899807995;0.0024437074533077328;0.0006982021295164951;0.0006982021295164951;0.0005236515971373713;0.0006109268633269332;0.0006982021295164951;0.0;8.727526618956188e-05;0.0
Zuidplas;0.3420831230018509;0.1733972741039879;0.09540636042402827;0.05712603062426384;0.0776123170116103;0.06474003028773347;0.06032306915699142;0.012493690055527511;0.07319535588086824;0.01922429749284873;0.015816927477704863;0.0024819114925121993;0.001514386673397274;0.0009254585226316675;0.0009675248191149251;0.0013881877839475012;0.0006309944472488642;0.000546861854282349;0.0;0.00012619888944977284;0.0
Zundert;0.35740232125454063;0.1679808629396651;0.1242136971737397;0.11243022946752902;0.12173296713032693;0.06015770355275981;0.00549304509612829;0.009657127668999734;0.0007087800124036503;0.012935235226366616;0.020820412864357225;0.0015061575263577568;0.0010631700186054752;0.0012403650217063878;0.0005315850093027376;0.0009745725170550191;0.00035439000620182513;0.00017719500310091257;0.00035439000620182513;0.0002657925046513688;0.0
Zutphen;0.18678379062285363;0.3378881538517153;0.07103351046524238;0.12352239453421537;0.06047789466073817;0.09080721541409102;0.024906915374326717;0.03936666305172975;0.003108845750641651;0.030726963814481437;0.016881755413368036;0.0025666052127390378;0.006579185193218378;0.0029280989046741135;0.0008675848606441818;0.00046994179951559845;0.00046994179951559845;0.0001445974767740303;0.00018074684596753788;0.0002891949535480606;0.0
Zwartewaterland;0.17658977556109726;0.14814526184538654;0.06366895261845386;0.05346009975062344;0.12344139650872818;0.025483167082294263;0.17144638403990026;0.006234413965087282;0.2093204488778055;0.005610972568578554;0.011611596009975063;0.0017144638403990024;0.0010130922693266833;0.00038965087281795513;0.0008572319201995012;0.0007013715710723192;7.793017456359102e-05;0.0;0.00023379052369077306;0.0;0.0
Zwijndrecht;0.26387853583898935;0.2174663580368002;0.1330770136137157;0.08023068774765585;0.08599788143905214;0.05010004315587116;0.05931970654007611;0.011769783043665894;0.0473145278355369;0.020204794224959785;0.02275491388442073;0.0033740044725175567;0.0011377456942210365;0.0009415826434932716;0.0010200478637843776;0.0008238848130566127;0.0002353956608733179;0.0002353956608733179;0.0;0.00011769783043665895;0.0
Zwolle;0.19675447956652486;0.2967115200731697;0.059976995884203375;0.09531464364407367;0.0748742395476781;0.0927925056470947;0.10192486246033176;0.03152672496223722;0.010656725932290296;0.017848976594005073;0.012070231842685106;0.0040049334127852994;0.0021341167666745196;0.001676806030958551;0.0005958897465389892;0.00038802123030445807;0.00026330012056373944;0.00018015271406992696;0.0001108632086584166;0.00019401061515222904;0.0
