RegioNaam;VVD;PVV;CDA;Democraten 66;GROENLINKS;SP;Partij van de Arbeid;ChristenUnie;Partij voor de Dieren;50PLUS;Staatkundig Gereformeerde Partij;DENK;Forum voor Democratie;VNL;Piratenpartij;Artikel 1;NIEUWE WEGEN;OndernemersPartij;Lokaal in de Kamer;Niet Stemmers;De Burger Beweging;GeenPeil;JEZUS LEEFT;Vrijzinnige Partij;Libertarische Partij;MenS en Spirit / Basisinkomen Partij / V-R;StemNL;Vrije Democratische Parti 
Oudewater;0.2995068001793454;0.11358541324166792;0.18577193244657003;0.09684651023763265;0.05335525332536243;0.04289343894784038;0.03332835151696308;0.05350470781646988;0.021222537737259003;0.02436108205051562;0.04438798385891496;0.00269018083993424;0.01748617545957256;0.00538036167986848;0.0016439994021820357;0.00029890898221491554;0.0007472724555372889;0.0010461814377522045;0.0;0.00014945449110745777;0.00044836347332237334;0.00014945449110745777;0.0005978179644298311;0.00014945449110745777;0.0;0.00029890898221491554;0.00014945449110745777;0.0
Overbetuwe;0.2471995757937297;0.1219261615960761;0.15056008484125405;0.13514946642805065;0.07363955723470537;0.08931530456684562;0.04944654338171936;0.030025850069596342;0.024822695035460994;0.02856764101544376;0.020182938954066414;0.003877510439451183;0.015476900642937629;0.0027838536488367467;0.0019221846622920395;0.00013256445946841652;0.0013256445946841651;0.0011267979054815404;0.0005965400676078744;0.00046397560813945783;0.00039769337840524953;0.00019884668920262477;0.00026512891893683304;0.00016570557433552064;6.628222973420826e-05;0.0002982700338039372;6.628222973420826e-05;0.0
Papendrecht;0.2255781257575023;0.1477674892131672;0.13152663984098512;0.08697338439908857;0.06283027100402386;0.07853783875502982;0.048916468706064864;0.0653997188151452;0.024530954574101906;0.03636011053473603;0.04426237455761865;0.01037475153924468;0.021913026615600913;0.005478256653900228;0.003005769137538178;0.0007756823580743685;0.001405924274009793;0.0007272022106947205;0.0007756823580743685;0.0005332816211761284;0.00019392058951859213;0.0004363213264168323;0.0010180830949726087;0.00038784117903718426;4.848014737964803e-05;0.0;0.00024240073689824016;0.0
Peel en Maas;0.2224962273178991;0.16456255290956606;0.23287570392727006;0.09293680297397769;0.047517391144318896;0.10449409253192977;0.030218263462033934;0.0036070521550296292;0.01788803415657551;0.044278405535720856;0.001509072840369539;0.005263351613971806;0.018035260775148148;0.004490411866465457;0.0021715926239464097;0.0002208399278589569;0.0036070521550296292;0.0017667194228716552;0.0;0.0007361330928631896;0.0003680665464315948;0.0005152931650042327;0.0;0.00025764658250211636;0.0001840332732157974;0.0;0.0;0.0
Pekela;0.103322528363047;0.2418962722852512;0.10048622366288493;0.050243111831442464;0.05632090761750405;0.24027552674230146;0.0829281469475959;0.02782279848730416;0.022015126958400865;0.03633171258779038;0.00675310642895732;0.002025931928687196;0.01431658562938952;0.003916801728795246;0.0031064289573203676;0.0001350621285791464;0.001350621285791464;0.0018908698001080498;0.0014856834143706105;0.0014856834143706105;0.0010804970286331713;0.0001350621285791464;0.0;0.0002701242571582928;0.0004051863857374392;0.0;0.0;0.0
Pijnacker-Nootdorp;0.301594645445853;0.1353135313531353;0.1268930631380895;0.1364547669720243;0.07057154313562197;0.04780851916967398;0.04540267110823232;0.030566608062675426;0.027574720088831314;0.02412016902624842;0.00780358409672743;0.007988649332222942;0.02334906387835045;0.004811696122883316;0.0032077974152555444;0.0010795472070571543;0.0018814965608710404;0.0013879892662163414;0.0;0.00043181888282286173;0.00030844205915918696;0.0004935072946546991;0.00040097467690694305;0.0002775978532432682;0.00012337682366367477;0.0;0.00015422102957959348;0.0
Purmerend;0.21896000655630224;0.18830929355843304;0.07838878872316014;0.11078101950499918;0.08558023274872972;0.09014915587608589;0.06574741845599082;0.014157515161448943;0.03616210457302082;0.05068841173578102;0.00182347156203901;0.011330109818062612;0.02278315030322898;0.005163088018357647;0.005163088018357647;0.007252909359121456;0.0018849368955908866;0.0019259137846254712;0.0009219800032781512;0.001167841337485658;0.0006146533355187674;0.0005531880019668907;0.0;0.0003073266677593837;0.0;0.0;0.0;0.00018439600065563023
Putten;0.2210905477580425;0.11402310272015899;0.2091665631598559;0.05080114271519066;0.029251024717426407;0.03844242951186188;0.022916407899639796;0.13551111663147436;0.015277605266426532;0.02161222208421314;0.11899142963607005;0.002359955285057757;0.012917649981368774;0.0022357471121599803;0.0009315612967333251;0.00012420817289777666;0.0004968326915911067;0.0009315612967333251;0.00018631225934666502;0.00043472860514221835;0.0003105204322444417;0.00012420817289777666;0.001304185815426655;6.210408644888833e-05;0.00018631225934666502;0.0003105204322444417;0.0;0.0
Raalte;0.24378129707283314;0.07572364939136099;0.2895411798233115;0.11647600048853968;0.05878760737694907;0.08016121809225257;0.04547490127427432;0.017221023490615966;0.01310914790538615;0.032447176647803604;0.0024834100069209787;0.00423401050360298;0.01143997068761959;0.0026055449252941417;0.0015470422993933966;0.00016284655783088385;0.0015063306599356755;0.0008956560680698612;0.0008549444286121402;0.0004071163945772096;0.0005292513129503725;0.0004885396734926516;0.0;0.0001221349183731629;0.0;0.0;0.0;0.0
Reimerswaal;0.14062145611249716;0.12746654570197324;0.11756256142738339;0.03772586376351402;0.02358811521887049;0.06161639071595978;0.03220684962576548;0.0525440387087019;0.015725410145913662;0.022454071217963258;0.3390035533378695;0.0052166024041732815;0.015120586678763136;0.003477734936115521;0.0020412792016330232;0.0003024117335752627;0.0008316322673319724;0.0007560293339381568;0.0004536176003628941;0.0;0.0003024117335752627;0.0004536176003628941;0.0;7.560293339381567e-05;0.00015120586678763135;0.0;0.0003024117335752627;0.0
Renkum;0.23785969084423306;0.08936979785969085;0.12004756242568371;0.16732461355529132;0.11600475624256837;0.06996432818073722;0.0698692033293698;0.027538644470868016;0.04323424494649227;0.02492271105826397;0.005945303210463734;0.0043757431629013075;0.013602853745541023;0.0023305588585017835;0.0023781212841854932;0.00038049940546967895;0.0010463733650416171;0.0006183115338882283;0.00038049940546967895;0.0006183115338882283;0.0005231866825208086;0.00019024970273483948;0.0002853745541022592;0.0003329369797859691;9.512485136741974e-05;0.000713436385255648;4.756242568370987e-05;0.0
Renswoude;0.20558453513347652;0.11138386007977907;0.21755139613378338;0.03804848112918073;0.019024240564590365;0.03160478674440012;0.016262657256827247;0.08898435102792268;0.013807916538815588;0.021785823872353484;0.20558453513347652;0.0009205277692543725;0.020558453513347653;0.00490948143602332;0.0009205277692543725;0.0;0.0;0.000613685179502915;0.0;0.00122737035900583;0.0;0.000613685179502915;0.000613685179502915;0.0;0.0;0.0;0.0;0.0
Reusel-De Mierden;0.25592652351992057;0.13739605312150924;0.1993297753506268;0.09321087253320094;0.04455752761573787;0.1429812585329527;0.03450415787513963;0.004840511356584336;0.018369120019858506;0.041082288693061936;0.0017376194613379669;0.00024823135161970955;0.013032145960034752;0.002482313516197096;0.0026064291920069507;0.00012411567580985477;0.001241156758098548;0.0019858508129576764;0.002358197840387241;0.000620578379049274;0.00012411567580985477;0.0008688097306689834;0.0;0.0;0.00024823135161970955;0.0;0.00012411567580985477;0.0
Rheden;0.20446174892139324;0.1237854712546915;0.10842190185555439;0.140867796134554;0.1005998105861307;0.11073696025816408;0.0763267740011926;0.026097021993054824;0.040373215475814656;0.02676347819986671;0.004630116805219404;0.011294678873338244;0.012978357711599846;0.0030165912518853697;0.002876284682030236;0.0005612262794205339;0.001438142341015118;0.001157529201304851;0.0004910729944929671;0.0007366094917394507;0.0005612262794205339;0.00038584306710161704;0.0007716861342032341;0.00014030656985513347;0.0;0.0005261496369567505;0.0;0.0
Rhenen;0.2003656016531553;0.1321729454776665;0.1250198696550628;0.08710856779526308;0.06040375139087585;0.04872039421395644;0.045859163884914955;0.05825782864409474;0.020187569543792718;0.0243999364171038;0.1591161977428072;0.009855348911142902;0.018439039898267368;0.004132888253059927;0.0013511365442695914;0.00015895724050230488;0.0004768717215069146;0.000715307582260372;0.0;0.0008742648227626768;0.0003973931012557622;0.0003973931012557622;0.0007947862025115244;0.00015895724050230488;0.00031791448100460976;0.00031791448100460976;0.0;0.0
Ridderkerk;0.18467711512740492;0.1808361054905861;0.11865976199458143;0.07486539318906683;0.05446002949346685;0.07658012963407525;0.046332178744127026;0.05788950238348366;0.026201172879728386;0.04331424260091224;0.08549675914811894;0.014369491409170411;0.022703110531911246;0.004526904214822182;0.0026063993964127712;0.0010631365959052094;0.0017147364450084022;0.0008916629514043691;0.0003086525601015124;0.0005830103913028568;0.00024006310230117631;0.00048012620460235263;0.0007201893069035289;0.00027435783120134433;6.858945780033608e-05;0.0;0.00013717891560067216;0.0
Rijnwaarden;0.21223232619536522;0.1919917864476386;0.14051041361102962;0.09606922851276034;0.05470812555001467;0.14051041361102962;0.045321208565561745;0.009240246406570842;0.023907304194778527;0.050894690525080666;0.0017600469345849222;0.0008800234672924611;0.019067175124669992;0.003960105602816075;0.0024933998239953063;0.00014667057788207686;0.0011733646230566149;0.001026694045174538;0.0005866823115283074;0.0005866823115283074;0.0005866823115283074;0.0002933411557641537;0.00014667057788207686;0.0007333528894103843;0.0;0.0008800234672924611;0.0002933411557641537;0.0
Rijssen-Holten;0.1460795704956128;0.09279217917384511;0.20205136423734926;0.05080331744060259;0.027565206939380586;0.046035498217076004;0.03245322328618935;0.11314555871629473;0.00933530990824953;0.01778917424576305;0.23634761008053207;0.006130053287391322;0.012139909451500461;0.0025241395889258385;0.0011218398173003727;8.013141552145518e-05;0.0009215112784967346;0.0008814455707360071;0.0005208542008894587;0.0004807884931287311;0.0004807884931287311;0.00012019712328218278;0.0;0.00020032853880363796;0.0;0.0;0.0;0.0
Rijswijk;0.2233303999217757;0.1794921938659105;0.0982692871809915;0.13083015547081256;0.0895668328933216;0.06548026465890942;0.057103744988755256;0.020240539747726605;0.038166943711091555;0.037938789478830545;0.00371565463967928;0.016850819725563054;0.022554675532088262;0.0038786219484371436;0.004563084645220169;0.002248948860858512;0.0014667057788207685;0.0011081776995534695;0.0005214953880251622;0.000358528079267299;0.0008148365437893159;0.0005866823115283074;0.0004563084645220169;0.0001955607705094358;0.00016296730875786316;0.0;9.77803852547179e-05;0.0
Roerdalen;0.18091190108191654;0.23523956723338485;0.16499227202472952;0.08871715610510046;0.0527047913446677;0.11367851622874807;0.036398763523956726;0.005332302936630603;0.02812982998454405;0.05734157650695518;0.0012364760432766616;0.0020865533230293664;0.02194744976816074;0.004250386398763524;0.0018547140649149924;0.0;0.0010819165378670788;0.0018547140649149924;0.0;0.0010046367851622876;0.0005409582689335394;0.0003091190108191654;0.0;0.00023183925811437405;0.0001545595054095827;0.0;0.0;0.0
Roermond;0.18740506713652105;0.18740506713652105;0.11868886323591955;0.10924114466249468;0.07883224983291816;0.11401057172367701;0.04025153411507382;0.00689592320311076;0.03247463393887842;0.04049456224557993;0.000820219940458108;0.04204386657755635;0.02740142171456346;0.004040342669664013;0.002521416854000851;0.0008809769730846346;0.001518925815663163;0.0013670332340968466;0.0;0.0010024910383376875;0.0010328695546509509;0.0009113554893978978;0.0;0.0003341636794458959;0.00042529922838568566;0.0;0.0;0.0
Roosendaal;0.23531600954486745;0.17901004838109416;0.1257689529105278;0.09404759298583594;0.08971299721972897;0.10654786663455855;0.03837649685851267;0.007990542700146677;0.02191378970642965;0.03566190153024366;0.001554324744412093;0.03566190153024366;0.016440815254274394;0.003130541386632807;0.002167297883053482;0.0005035136495982837;0.0017732437224983035;0.0008975678101534622;0.000766216423301736;0.0005472974452155258;0.0004597298539810416;0.0009851354013879464;0.00035027036493793644;0.00028459467151207337;8.756759123448411e-05;0.0;4.3783795617242055e-05;0.0
Rotterdam;0.1646418756997326;0.15655196449444994;0.05802344624665748;0.13165613405257362;0.11593894476468937;0.08274964454355074;0.06361822281028033;0.02350793107383316;0.03891669827993005;0.03341753256166129;0.0071646449599205506;0.07929531722753222;0.01774352236522726;0.003725738747991401;0.004416604211195105;0.013252896854403187;0.001221351443877976;0.0009098451412727346;0.0006168441635747353;0.0007833920877399138;0.00046571734349892515;0.0006045072803032406;0.0;0.0003793591605984622;0.0002683272111550099;0.0;0.00012953727435069441;0.0
Rozendaal;0.41192411924119243;0.05510388437217705;0.10388437217705511;0.17795844625112917;0.07678410117434507;0.015356820234869015;0.05871725383920506;0.02168021680216802;0.036133694670280034;0.018970189701897018;0.004516711833785004;0.0;0.014453477868112014;0.0009033423667570009;0.0009033423667570009;0.0;0.0;0.0;0.0;0.0;0.0009033423667570009;0.0;0.0;0.0009033423667570009;0.0009033423667570009;0.0;0.0;0.0
Rucphen;0.1960190393768931;0.3891533246790711;0.11358719169190827;0.051997692196740226;0.03288619645175249;0.10175969998557623;0.027188807154190104;0.004759844223279966;0.01615462281840473;0.04060291360161546;0.0005769508149430262;0.0006490696668109044;0.01564979085532958;0.0031732294821866435;0.0008654262224145391;7.211885186787827e-05;0.0009375450742824174;0.0011539016298860523;0.0008654262224145391;0.00043271311120726956;0.00014423770373575654;0.00043271311120726956;0.0003605942593393913;0.0003605942593393913;0.0;0.0;0.00021635655560363478;0.0
Saba;0.033942558746736295;0.028720626631853787;0.10443864229765012;0.3002610966057441;0.1618798955613577;0.26109660574412535;0.06527415143603134;0.010443864229765013;0.005221932114882507;0.005221932114882507;0.0;0.0;0.010443864229765013;0.005221932114882507;0.0;0.0026109660574412533;0.0026109660574412533;0.0026109660574412533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Schagen;0.30442577774826524;0.10840333344400545;0.11769979082970883;0.12145157541751055;0.08077957435505827;0.07905308941199907;0.06520800823400512;0.011985789700853282;0.03366645638965437;0.03516052989807099;0.0022245094458647366;0.0006308310368870148;0.022676715694412167;0.005245858096218334;0.0035525747866795047;0.0001328065340814768;0.001494073508416614;0.0017928882100999369;0.002158106178823998;0.0005976294033666457;0.00043162123576479964;0.0007968392044888609;0.0;0.00029881470168332283;0.0;0.0;0.0;0.0001328065340814768
Scherpenzeel;0.2263367916999202;0.11364724660814046;0.1690343176376696;0.053631284916201116;0.025219473264166;0.034477254588986435;0.026656025538707103;0.08954509177972865;0.009896249002394254;0.017398244213886672;0.20446927374301677;0.0015961691939345571;0.019632881085395053;0.0039904229848363925;0.0007980845969672786;0.0;0.00047885075818036713;0.0009577015163607343;0.0007980845969672786;0.0001596169193934557;0.0;0.0;0.0009577015163607343;0.0;0.0;0.0003192338387869114;0.0;0.0
Schiedam;0.16918945892640733;0.1981560249982178;0.07779863602880023;0.10001663379511917;0.08183827198631276;0.09524035833947199;0.05695886700092674;0.016776370505904997;0.033196302544970656;0.042368652424969705;0.005013901100206735;0.08205213506641637;0.02124373262362474;0.005085188793574603;0.0037069600551291495;0.004776275455647174;0.0015445666896371456;0.0010455528360620678;0.0007366394981346387;0.0006891143692227265;0.0003564384668393413;0.00054653898248699;0.0008554523204144191;0.0005227764180310339;0.00021386308010360477;0.0;7.128769336786826e-05;0.0
Schiermonnikoog;0.2061752988047809;0.05179282868525897;0.13745019920318724;0.1254980079681275;0.14840637450199204;0.07868525896414343;0.10159362549800798;0.049800796812749;0.05776892430278884;0.01195219123505976;0.00796812749003984;0.0;0.008964143426294821;0.00597609561752988;0.00099601593625498;0.0;0.00298804780876494;0.00099601593625498;0.0;0.0;0.00199203187250996;0.0;0.0;0.00099601593625498;0.0;0.0;0.0;0.0
Schinnen;0.1770964420546848;0.1648552797162796;0.18029973687221143;0.11440338634023567;0.06761240132707928;0.1295046333371468;0.039011554742020366;0.007893833657476262;0.03500743622011211;0.0506807001487244;0.0022880677268047136;0.0008008237043816497;0.019448575677840065;0.0036609083628875417;0.002402471113144949;0.00022880677268047135;0.0016016474087632993;0.0004576135453609427;0.0;0.000686420318041414;0.0009152270907218854;0.0009152270907218854;0.0;0.00011440338634023568;0.00011440338634023568;0.0;0.0;0.0
